ensembl_transcript_id,external_gene_name
ENST00000485475,ETV1
ENST00000162391,FOXJ2
ENST00000428177,FOXJ2
ENST00000539192,FOXJ2
ENST00000540243,MTF2
ENST00000545708,MTF2
ENST00000474314,MTF2
ENST00000473430,MTF2
ENST00000370298,MTF2
ENST00000494963,MTF2
ENST00000471953,MTF2
ENST00000370303,MTF2
ENST00000467953,MTF2
ENST00000497976,MTF2
ENST00000468457,MTF2
ENST00000476037,MTF2
ENST00000487263,MTF2
ENST00000489480,MTF2
ENST00000610970,HOXA4
ENST00000360046,HOXA4
ENST00000511914,HOXA4
ENST00000682323,PARP9
ENST00000477522,PARP9
ENST00000492382,PARP9
ENST00000360356,PARP9
ENST00000489652,PARP9
ENST00000471785,PARP9
ENST00000462315,PARP9
ENST00000466126,PARP9
ENST00000264110,ATF2
ENST00000345739,ATF2
ENST00000409437,ATF2
ENST00000409635,ATF2
ENST00000435004,ATF2
ENST00000428760,ATF2
ENST00000392544,ATF2
ENST00000417080,ATF2
ENST00000456655,ATF2
ENST00000421438,ATF2
ENST00000429579,ATF2
ENST00000415955,ATF2
ENST00000409499,ATF2
ENST00000478905,ATF2
ENST00000435231,ATF2
ENST00000437522,ATF2
ENST00000409833,ATF2
ENST00000413123,ATF2
ENST00000445349,ATF2
ENST00000426833,ATF2
ENST00000592395,TCF3
ENST00000262965,TCF3
ENST00000588136,TCF3
ENST00000592628,TCF3
ENST00000593064,TCF3
ENST00000453954,TCF3
ENST00000587425,TCF3
ENST00000585731,TCF3
ENST00000705032,TCF3
ENST00000590684,TCF3
ENST00000590436,TCF3
ENST00000651991,TCF3
ENST00000395423,TCF3
ENST00000585855,TCF3
ENST00000610756,TCF3
ENST00000586164,TCF3
ENST00000590605,TCF3
ENST00000586410,TCF3
ENST00000705033,TCF3
ENST00000587235,TCF3
ENST00000586318,TCF3
ENST00000583337,KLF14
ENST00000556539,STAT2
ENST00000314128,STAT2
ENST00000698178,STAT2
ENST00000651301,STAT2
ENST00000698179,STAT2
ENST00000698180,STAT2
ENST00000698181,STAT2
ENST00000698182,STAT2
ENST00000698183,STAT2
ENST00000698184,STAT2
ENST00000698185,STAT2
ENST00000698186,STAT2
ENST00000698187,STAT2
ENST00000698188,STAT2
ENST00000651915,STAT2
ENST00000555488,STAT2
ENST00000651078,STAT2
ENST00000651805,STAT2
ENST00000652091,STAT2
ENST00000651934,STAT2
ENST00000652741,STAT2
ENST00000650805,STAT2
ENST00000698189,STAT2
ENST00000652624,STAT2
ENST00000698190,STAT2
ENST00000698191,STAT2
ENST00000698192,STAT2
ENST00000556140,STAT2
ENST00000698193,STAT2
ENST00000651967,STAT2
ENST00000652398,STAT2
ENST00000651339,STAT2
ENST00000557235,STAT2
ENST00000557199,STAT2
ENST00000698194,STAT2
ENST00000418572,STAT2
ENST00000555519,STAT2
ENST00000557252,STAT2
ENST00000557156,STAT2
ENST00000698195,STAT2
ENST00000557417,STAT2
ENST00000555646,STAT2
ENST00000266503,BMAL2
ENST00000544915,BMAL2
ENST00000395901,BMAL2
ENST00000546179,BMAL2
ENST00000311001,BMAL2
ENST00000261178,BMAL2
ENST00000457040,BMAL2
ENST00000539558,BMAL2
ENST00000542388,BMAL2
ENST00000608303,FLI1
ENST00000696982,FLI1
ENST00000344954,FLI1
ENST00000527767,FLI1
ENST00000281428,FLI1
ENST00000527786,FLI1
ENST00000429175,FLI1
ENST00000534087,FLI1
ENST00000608055,FLI1
ENST00000528790,FLI1
ENST00000425241,NR2C2
ENST00000413118,NR2C2
ENST00000435454,NR2C2
ENST00000323373,NR2C2
ENST00000475707,NR2C2
ENST00000393102,NR2C2
ENST00000437120,NR2C2
ENST00000406272,NR2C2
ENST00000617312,NR2C2
ENST00000478572,NR2C2
ENST00000439011,NR2C2
ENST00000495282,NR2C2
ENST00000413194,NR2C2
ENST00000498907,CEBPA
ENST00000243056,HOXC13
ENST00000546378,HOXC11
ENST00000243082,HOXC11
ENST00000515593,HOXC10
ENST00000303460,HOXC10
ENST00000511575,HOXC10
ENST00000514415,HOXC10
ENST00000513413,HOXC10
ENST00000504315,HOXC6
ENST00000509328,HOXC6
ENST00000394331,HOXC6
ENST00000243108,HOXC6
ENST00000504557,HOXC9
ENST00000508190,HOXC9
ENST00000303450,HOXC9
ENST00000612991,RELA
ENST00000525693,RELA
ENST00000406246,RELA
ENST00000526283,RELA
ENST00000308639,RELA
ENST00000531484,RELA
ENST00000532999,RELA
ENST00000526257,RELA
ENST00000529389,RELA
ENST00000525658,RELA
ENST00000533546,RELA
ENST00000526738,RELA
ENST00000527909,RELA
ENST00000534558,RELA
ENST00000527749,RELA
ENST00000529330,RELA
ENST00000532879,RELA
ENST00000531238,RELA
ENST00000527074,RELA
ENST00000525301,RELA
ENST00000533187,RELA
ENST00000527874,RELA
ENST00000525858,RELA
ENST00000534305,RELA
ENST00000532776,RELA
ENST00000534283,RELA
ENST00000040584,HOXC8
ENST00000359843,FOXM1
ENST00000536066,FOXM1
ENST00000627656,FOXM1
ENST00000342628,FOXM1
ENST00000361953,FOXM1
ENST00000535350,FOXM1
ENST00000366362,FOXM1
ENST00000538564,FOXM1
ENST00000537018,FOXM1
ENST00000545049,FOXM1
ENST00000358409,TEAD4
ENST00000359864,TEAD4
ENST00000540314,TEAD4
ENST00000536826,TEAD4
ENST00000543035,TEAD4
ENST00000397122,TEAD4
ENST00000443986,TEAD4
ENST00000544666,TEAD4
ENST00000403534,BCL3
ENST00000487394,BCL3
ENST00000164227,BCL3
ENST00000444487,BCL3
ENST00000473468,BCL3
ENST00000464319,BCL3
ENST00000474300,BCL3
ENST00000477832,BCL3
ENST00000473473,BCL3
ENST00000445008,ZBTB44
ENST00000527478,ZBTB44
ENST00000357899,ZBTB44
ENST00000525842,ZBTB44
ENST00000397753,ZBTB44
ENST00000530205,ZBTB44
ENST00000529982,ZBTB44
ENST00000525623,ZBTB44
ENST00000528448,ZBTB44
ENST00000529348,ZBTB44
ENST00000528413,IRF7
ENST00000397566,IRF7
ENST00000348655,IRF7
ENST00000525445,IRF7
ENST00000533182,IRF7
ENST00000397570,IRF7
ENST00000469048,IRF7
ENST00000531912,IRF7
ENST00000330243,IRF7
ENST00000532326,IRF7
ENST00000525750,IRF7
ENST00000532788,IRF7
ENST00000527160,IRF7
ENST00000532096,IRF7
ENST00000649187,IRF7
ENST00000647801,IRF7
ENST00000533190,IRF7
ENST00000648814,MYT1L
ENST00000647755,MYT1L
ENST00000647738,MYT1L
ENST00000644820,MYT1L
ENST00000399161,MYT1L
ENST00000648627,MYT1L
ENST00000407844,MYT1L
ENST00000648339,MYT1L
ENST00000648643,MYT1L
ENST00000649840,MYT1L
ENST00000648928,MYT1L
ENST00000648465,MYT1L
ENST00000648318,MYT1L
ENST00000647618,MYT1L
ENST00000650399,MYT1L
ENST00000650485,MYT1L
ENST00000648598,MYT1L
ENST00000648913,MYT1L
ENST00000648478,MYT1L
ENST00000649092,MYT1L
ENST00000650560,MYT1L
ENST00000650593,MYT1L
ENST00000648299,MYT1L
ENST00000648933,MYT1L
ENST00000648753,MYT1L
ENST00000647687,MYT1L
ENST00000648931,MYT1L
ENST00000649207,MYT1L
ENST00000647694,MYT1L
ENST00000649663,MYT1L
ENST00000648665,MYT1L
ENST00000648486,MYT1L
ENST00000428368,MYT1L
ENST00000648316,MYT1L
ENST00000399157,MYT1L
ENST00000650589,MYT1L
ENST00000648885,MYT1L
ENST00000648943,MYT1L
ENST00000471668,MYT1L
ENST00000648366,MYT1L
ENST00000647848,MYT1L
ENST00000648430,MYT1L
ENST00000689939,MYT1L
ENST00000649741,MYT1L
ENST00000470954,MYT1L
ENST00000602387,MYT1L
ENST00000649810,MYT1L
ENST00000650081,MYT1L
ENST00000490585,MYT1L
ENST00000485547,MYT1L
ENST00000649641,MYT1L
ENST00000649709,MYT1L
ENST00000649313,MYT1L
ENST00000647604,MYT1L
ENST00000649587,MYT1L
ENST00000485348,MYT1L
ENST00000648148,MYT1L
ENST00000479156,MYT1L
ENST00000476547,MYT1L
ENST00000649898,MYT1L
ENST00000648568,MYT1L
ENST00000647697,MYT1L
ENST00000649618,MYT1L
ENST00000649149,MYT1L
ENST00000649646,MYT1L
ENST00000649260,MYT1L
ENST00000648688,MYT1L
ENST00000460585,MYT1L
ENST00000650253,MYT1L
ENST00000650174,MYT1L
ENST00000460454,TRIM22
ENST00000699052,TRIM22
ENST00000425490,TRIM22
ENST00000699053,TRIM22
ENST00000699054,TRIM22
ENST00000480395,TRIM22
ENST00000379965,TRIM22
ENST00000699055,TRIM22
ENST00000699056,TRIM22
ENST00000454828,TRIM22
ENST00000414641,TRIM22
ENST00000699057,TRIM22
ENST00000414897,TRIM22
ENST00000699058,TRIM22
ENST00000493494,TRIM22
ENST00000450670,TRIM22
ENST00000429063,TRIM22
ENST00000444844,TRIM22
ENST00000576510,NFKBIB
ENST00000392079,NFKBIB
ENST00000572515,NFKBIB
ENST00000313582,NFKBIB
ENST00000575359,NFKBIB
ENST00000509705,NFKBIB
ENST00000495866,NR1H3
ENST00000527464,NR1H3
ENST00000616973,NR1H3
ENST00000529540,NR1H3
ENST00000395397,NR1H3
ENST00000405576,NR1H3
ENST00000481020,NR1H3
ENST00000481889,NR1H3
ENST00000436778,NR1H3
ENST00000487913,NR1H3
ENST00000531660,NR1H3
ENST00000532630,NR1H3
ENST00000407404,NR1H3
ENST00000444396,NR1H3
ENST00000457932,NR1H3
ENST00000412937,NR1H3
ENST00000449369,NR1H3
ENST00000486991,NR1H3
ENST00000419652,NR1H3
ENST00000461778,NR1H3
ENST00000437276,NR1H3
ENST00000525441,NR1H3
ENST00000436029,NR1H3
ENST00000467728,NR1H3
ENST00000420369,NR1H3
ENST00000441012,NR1H3
ENST00000405853,NR1H3
ENST00000476086,NR1H3
ENST00000530310,NR1H3
ENST00000498548,NR1H3
ENST00000473222,NR1H3
ENST00000483882,NR1H3
ENST00000527949,NR1H3
ENST00000462051,NR1H3
ENST00000494018,NR1H3
ENST00000480726,ZGLP1
ENST00000707000,ZGLP1
ENST00000403903,ZGLP1
ENST00000403352,ZGLP1
ENST00000373235,TFAP2E
ENST00000650429,TFAP2E
ENST00000684707,TFAP2E
ENST00000682155,TFAP2E
ENST00000683984,TFAP2E
ENST00000643541,CTNNB1
ENST00000426215,CTNNB1
ENST00000645210,CTNNB1
ENST00000646381,CTNNB1
ENST00000405570,CTNNB1
ENST00000642248,CTNNB1
ENST00000433400,CTNNB1
ENST00000642992,CTNNB1
ENST00000431914,CTNNB1
ENST00000642836,CTNNB1
ENST00000396185,CTNNB1
ENST00000642986,CTNNB1
ENST00000644678,CTNNB1
ENST00000396183,CTNNB1
ENST00000643031,CTNNB1
ENST00000645982,CTNNB1
ENST00000453024,CTNNB1
ENST00000647264,CTNNB1
ENST00000645900,CTNNB1
ENST00000646174,CTNNB1
ENST00000643992,CTNNB1
ENST00000647390,CTNNB1
ENST00000642886,CTNNB1
ENST00000643052,CTNNB1
ENST00000488914,CTNNB1
ENST00000644138,CTNNB1
ENST00000645276,CTNNB1
ENST00000646074,CTNNB1
ENST00000642426,CTNNB1
ENST00000349496,CTNNB1
ENST00000646116,CTNNB1
ENST00000644873,CTNNB1
ENST00000643865,CTNNB1
ENST00000644867,CTNNB1
ENST00000646725,CTNNB1
ENST00000645493,CTNNB1
ENST00000646369,CTNNB1
ENST00000647413,CTNNB1
ENST00000643977,CTNNB1
ENST00000644524,CTNNB1
ENST00000645305,CTNNB1
ENST00000643297,CTNNB1
ENST00000450969,CTNNB1
ENST00000642315,CTNNB1
ENST00000645320,CTNNB1
ENST00000441708,CTNNB1
ENST00000647021,CTNNB1
ENST00000645927,CTNNB1
ENST00000645763,CTNNB1
ENST00000485265,CTNNB1
ENST00000644906,CTNNB1
ENST00000644395,CTNNB1
ENST00000465552,CTNNB1
ENST00000482042,CTNNB1
ENST00000471014,CTNNB1
ENST00000644501,CTNNB1
ENST00000308618,EVX2
ENST00000303406,HOXC4
ENST00000507650,HOXC4
ENST00000430889,HOXC4
ENST00000312492,HOXC5
ENST00000264709,DNMT3A
ENST00000321117,DNMT3A
ENST00000380746,DNMT3A
ENST00000380756,DNMT3A
ENST00000683393,DNMT3A
ENST00000683760,DNMT3A
ENST00000402667,DNMT3A
ENST00000474887,DNMT3A
ENST00000482935,DNMT3A
ENST00000491288,DNMT3A
ENST00000466601,DNMT3A
ENST00000461228,DNMT3A
ENST00000474807,DNMT3A
ENST00000484184,DNMT3A
ENST00000470983,DNMT3A
ENST00000682842,DNMT3A
ENST00000406659,DNMT3A
ENST00000588268,ZNF461
ENST00000396893,ZNF461
ENST00000589442,ZNF461
ENST00000360357,ZNF461
ENST00000590487,ZNF461
ENST00000540605,ZNF461
ENST00000591370,ZNF461
ENST00000590361,ZNF461
ENST00000588844,ZNF461
ENST00000591827,ZNF461
ENST00000592829,ZNF461
ENST00000592496,ZNF461
ENST00000399788,KDM5A
ENST00000540838,KDM5A
ENST00000540156,KDM5A
ENST00000544760,KDM5A
ENST00000535269,KDM5A
ENST00000541335,KDM5A
ENST00000540168,KDM5A
ENST00000544777,KDM5A
ENST00000535014,KDM5A
ENST00000536014,KDM5A
ENST00000543507,KDM5A
ENST00000451604,SOX5
ENST00000537393,SOX5
ENST00000646273,SOX5
ENST00000704296,SOX5
ENST00000704297,SOX5
ENST00000704298,SOX5
ENST00000704299,SOX5
ENST00000396007,SOX5
ENST00000545921,SOX5
ENST00000367206,SOX5
ENST00000535530,SOX5
ENST00000542241,SOX5
ENST00000536629,SOX5
ENST00000536911,SOX5
ENST00000704300,SOX5
ENST00000441133,SOX5
ENST00000538083,SOX5
ENST00000536729,SOX5
ENST00000446891,SOX5
ENST00000536850,SOX5
ENST00000429944,SOX5
ENST00000456299,SOX5
ENST00000538905,SOX5
ENST00000468045,PREB
ENST00000260643,PREB
ENST00000444452,PREB
ENST00000406567,PREB
ENST00000456259,PREB
ENST00000430533,PREB
ENST00000441451,PREB
ENST00000474802,PREB
ENST00000416802,PREB
ENST00000296096,TCF23
ENST00000407815,TCF23
ENST00000462525,ZBTB17
ENST00000440560,ZBTB17
ENST00000375743,ZBTB17
ENST00000537142,ZBTB17
ENST00000375733,ZBTB17
ENST00000444358,ZBTB17
ENST00000488008,ZBTB17
ENST00000471805,ZBTB17
ENST00000472658,ZBTB17
ENST00000474511,ZBTB17
ENST00000487785,ZBTB17
ENST00000492834,ZBTB17
ENST00000490899,ZBTB17
ENST00000464719,ZBTB17
ENST00000479282,ZBTB17
ENST00000494020,ZBTB17
ENST00000373510,ZBTB8A
ENST00000316459,ZBTB8A
ENST00000464025,LMO2
ENST00000411482,LMO2
ENST00000395833,LMO2
ENST00000257818,LMO2
ENST00000465614,LMO2
ENST00000493667,LMO2
ENST00000639389,ZEB2
ENST00000638087,ZEB2
ENST00000638007,ZEB2
ENST00000636413,ZEB2
ENST00000637045,ZEB2
ENST00000636820,ZEB2
ENST00000636179,ZEB2
ENST00000637304,ZEB2
ENST00000638128,ZEB2
ENST00000627532,ZEB2
ENST00000636471,ZEB2
ENST00000419938,ZEB2
ENST00000409487,ZEB2
ENST00000440875,ZEB2
ENST00000636732,ZEB2
ENST00000636026,ZEB2
ENST00000647488,ZEB2
ENST00000675069,ZEB2
ENST00000689298,ZEB2
ENST00000539609,ZEB2
ENST00000558170,ZEB2
ENST00000303660,ZEB2
ENST00000637873,ZEB2
ENST00000675145,ZEB2
ENST00000427902,ZEB2
ENST00000637267,ZEB2
ENST00000392861,ZEB2
ENST00000497268,ZEB2
ENST00000431672,ZEB2
ENST00000409211,ZEB2
ENST00000465308,ZEB2
ENST00000434448,ZEB2
ENST00000472146,ZEB2
ENST00000461784,ZEB2
ENST00000476394,ZEB2
ENST00000637591,ZEB2
ENST00000479735,ZEB2
ENST00000435831,ZEB2
ENST00000453352,ZEB2
ENST00000444559,ZEB2
ENST00000630572,ZEB2
ENST00000628473,ZEB2
ENST00000484313,ZEB2
ENST00000629955,ZEB2
ENST00000465070,ZEB2
ENST00000470879,ZEB2
ENST00000629520,ZEB2
ENST00000636445,ZEB2
ENST00000625161,ZEB2
ENST00000462355,ZEB2
ENST00000409573,ZC3H8
ENST00000476902,ZC3H8
ENST00000474234,ZC3H8
ENST00000466259,ZC3H8
ENST00000464305,ZC3H8
ENST00000495264,ZC3H8
ENST00000590751,ZNF571
ENST00000593133,ZNF571
ENST00000451802,ZNF571
ENST00000358744,ZNF571
ENST00000590390,ZNF571
ENST00000526240,APBB1
ENST00000608655,APBB1
ENST00000608704,APBB1
ENST00000299402,APBB1
ENST00000608435,APBB1
ENST00000609360,APBB1
ENST00000311051,APBB1
ENST00000608394,APBB1
ENST00000524626,APBB1
ENST00000529519,APBB1
ENST00000608645,APBB1
ENST00000609331,APBB1
ENST00000530885,APBB1
ENST00000533407,APBB1
ENST00000529778,APBB1
ENST00000526925,APBB1
ENST00000533139,APBB1
ENST00000529890,APBB1
ENST00000534188,APBB1
ENST00000532020,APBB1
ENST00000538425,AEBP2
ENST00000541908,AEBP2
ENST00000266508,AEBP2
ENST00000398864,AEBP2
ENST00000673644,AEBP2
ENST00000360995,AEBP2
ENST00000673824,AEBP2
ENST00000512223,AEBP2
ENST00000398731,AEBP2
ENST00000417353,FOSB
ENST00000443841,FOSB
ENST00000585836,FOSB
ENST00000591858,FOSB
ENST00000590335,FOSB
ENST00000353609,FOSB
ENST00000592436,FOSB
ENST00000592811,FOSB
ENST00000586113,FOSB
ENST00000586615,FOSB
ENST00000589593,FOSB
ENST00000587358,FOSB
ENST00000282286,ZNF304
ENST00000391705,ZNF304
ENST00000443917,ZNF304
ENST00000598744,ZNF304
ENST00000643549,SMARCA4
ENST00000642726,SMARCA4
ENST00000646484,SMARCA4
ENST00000644737,SMARCA4
ENST00000642628,SMARCA4
ENST00000643296,SMARCA4
ENST00000647230,SMARCA4
ENST00000711079,SMARCA4
ENST00000646510,SMARCA4
ENST00000429416,SMARCA4
ENST00000644760,SMARCA4
ENST00000344626,SMARCA4
ENST00000646693,SMARCA4
ENST00000645460,SMARCA4
ENST00000704344,SMARCA4
ENST00000541122,SMARCA4
ENST00000589677,SMARCA4
ENST00000444061,SMARCA4
ENST00000590574,SMARCA4
ENST00000704345,SMARCA4
ENST00000591545,SMARCA4
ENST00000643995,SMARCA4
ENST00000644327,SMARCA4
ENST00000644065,SMARCA4
ENST00000644963,SMARCA4
ENST00000643208,SMARCA4
ENST00000642350,SMARCA4
ENST00000645061,SMARCA4
ENST00000644290,SMARCA4
ENST00000647268,SMARCA4
ENST00000644267,SMARCA4
ENST00000643857,SMARCA4
ENST00000646183,SMARCA4
ENST00000646746,SMARCA4
ENST00000643534,SMARCA4
ENST00000646513,SMARCA4
ENST00000647011,SMARCA4
ENST00000646593,SMARCA4
ENST00000645648,SMARCA4
ENST00000592604,SMARCA4
ENST00000586122,SMARCA4
ENST00000587988,SMARCA4
ENST00000591595,SMARCA4
ENST00000646236,SMARCA4
ENST00000585799,SMARCA4
ENST00000642508,SMARCA4
ENST00000645236,SMARCA4
ENST00000586892,SMARCA4
ENST00000538456,SMARCA4
ENST00000586985,SMARCA4
ENST00000592158,SMARCA4
ENST00000646889,SMARCA4
ENST00000643929,SMARCA4
ENST00000645387,SMARCA4
ENST00000586921,SMARCA4
ENST00000535549,ETS1
ENST00000319397,ETS1
ENST00000392668,ETS1
ENST00000526145,ETS1
ENST00000531611,ETS1
ENST00000530924,ETS1
ENST00000608978,ETS1
ENST00000525404,ETS1
ENST00000527676,ETS1
ENST00000404621,NCOR2
ENST00000405201,NCOR2
ENST00000429285,NCOR2
ENST00000418829,NCOR2
ENST00000443451,NCOR2
ENST00000413172,NCOR2
ENST00000464377,NCOR2
ENST00000440337,NCOR2
ENST00000461081,NCOR2
ENST00000474079,NCOR2
ENST00000440187,NCOR2
ENST00000453428,NCOR2
ENST00000458234,NCOR2
ENST00000473999,NCOR2
ENST00000536195,NCOR2
ENST00000493859,NCOR2
ENST00000448614,NCOR2
ENST00000420698,NCOR2
ENST00000494460,NCOR2
ENST00000542927,NCOR2
ENST00000448008,NCOR2
ENST00000542565,NCOR2
ENST00000239174,HOXB1
ENST00000577092,HOXB1
ENST00000504772,HOXB2
ENST00000330070,HOXB2
ENST00000571287,HOXB2
ENST00000470495,HOXB3
ENST00000498678,HOXB3
ENST00000472863,HOXB3
ENST00000311626,HOXB3
ENST00000490677,HOXB3
ENST00000460160,HOXB3
ENST00000489475,HOXB3
ENST00000476342,HOXB3
ENST00000471459,HOXB3
ENST00000465120,HOXB3
ENST00000478644,HOXB3
ENST00000464266,HOXB3
ENST00000552000,HOXB3
ENST00000332503,HOXB4
ENST00000239151,HOXB5
ENST00000225648,HOXB6
ENST00000484302,HOXB6
ENST00000470193,HOXB6
ENST00000490419,HOXB6
ENST00000239165,HOXB7
ENST00000567101,HOXB7
ENST00000467314,HOXB7
ENST00000498634,HOXB8
ENST00000239144,HOXB8
ENST00000576562,HOXB8
ENST00000311177,HOXB9
ENST00000377387,SF1
ENST00000377390,SF1
ENST00000227503,SF1
ENST00000377394,SF1
ENST00000448404,SF1
ENST00000486867,SF1
ENST00000334944,SF1
ENST00000681407,SF1
ENST00000706684,SF1
ENST00000706685,SF1
ENST00000443908,SF1
ENST00000413725,SF1
ENST00000433274,SF1
ENST00000477596,SF1
ENST00000706686,SF1
ENST00000489544,SF1
ENST00000486960,SF1
ENST00000496969,SF1
ENST00000633899,SF1
ENST00000413951,SF1
ENST00000432725,SF1
ENST00000482693,SF1
ENST00000472725,SF1
ENST00000463343,SF1
ENST00000257555,HNF1A
ENST00000400024,HNF1A
ENST00000560968,HNF1A
ENST00000402929,HNF1A
ENST00000535955,HNF1A
ENST00000538626,HNF1A
ENST00000538646,HNF1A
ENST00000541924,HNF1A
ENST00000544574,HNF1A
ENST00000540108,HNF1A
ENST00000541395,HNF1A
ENST00000544413,HNF1A
ENST00000543255,HNF1A
ENST00000704743,NCOR1
ENST00000436068,NCOR1
ENST00000704744,NCOR1
ENST00000704745,NCOR1
ENST00000268712,NCOR1
ENST00000464381,NCOR1
ENST00000470782,NCOR1
ENST00000395851,NCOR1
ENST00000580617,NCOR1
ENST00000395849,NCOR1
ENST00000582565,NCOR1
ENST00000579573,NCOR1
ENST00000603989,NCOR1
ENST00000580554,NCOR1
ENST00000579606,NCOR1
ENST00000583234,NCOR1
ENST00000458113,NCOR1
ENST00000472189,NCOR1
ENST00000584872,NCOR1
ENST00000395848,NCOR1
ENST00000583226,NCOR1
ENST00000411510,NCOR1
ENST00000582357,NCOR1
ENST00000436828,NCOR1
ENST00000460276,NCOR1
ENST00000585296,NCOR1
ENST00000579974,NCOR1
ENST00000430577,NCOR1
ENST00000466825,NCOR1
ENST00000343638,UBTF
ENST00000302904,UBTF
ENST00000436088,UBTF
ENST00000527034,UBTF
ENST00000533177,UBTF
ENST00000393606,UBTF
ENST00000704740,UBTF
ENST00000704746,UBTF
ENST00000704742,UBTF
ENST00000704741,UBTF
ENST00000526094,UBTF
ENST00000529383,UBTF
ENST00000529947,UBTF
ENST00000531368,UBTF
ENST00000529373,UBTF
ENST00000529042,UBTF
ENST00000530828,UBTF
ENST00000537550,UBTF
ENST00000539719,ZNF362
ENST00000483388,ZNF362
ENST00000490959,ZNF362
ENST00000373428,ZNF362
ENST00000477934,ZNF362
ENST00000683879,ZNF384
ENST00000710399,ZNF384
ENST00000319770,ZNF384
ENST00000396801,ZNF384
ENST00000361959,ZNF384
ENST00000355772,ZNF384
ENST00000545946,ZNF384
ENST00000537383,ZNF384
ENST00000417772,ZNF384
ENST00000542519,ZNF384
ENST00000436774,ZNF384
ENST00000540915,ZNF384
ENST00000535485,ZNF384
ENST00000538829,ZNF384
ENST00000542351,ZNF384
ENST00000544482,ZNF384
ENST00000537248,ZNF384
ENST00000542605,ZNF384
ENST00000338745,SATB1
ENST00000417717,SATB1
ENST00000454909,SATB1
ENST00000700177,SATB1
ENST00000700178,SATB1
ENST00000700179,SATB1
ENST00000700180,SATB1
ENST00000606296,SATB1
ENST00000415069,SATB1
ENST00000457005,SATB1
ENST00000476178,SATB1
ENST00000467628,SATB1
ENST00000700181,SATB1
ENST00000475083,SATB1
ENST00000440737,SATB1
ENST00000491519,SATB1
ENST00000482788,SATB1
ENST00000452260,SATB1
ENST00000414509,SATB1
ENST00000493952,SATB1
ENST00000487699,SATB1
ENST00000444341,SATB1
ENST00000450898,SATB1
ENST00000360647,ZNF148
ENST00000700044,ZNF148
ENST00000471196,ZNF148
ENST00000468369,ZNF148
ENST00000484491,ZNF148
ENST00000492394,ZNF148
ENST00000485866,ZNF148
ENST00000497929,ZNF148
ENST00000496732,ZNF148
ENST00000700212,ZNF148
ENST00000465763,ZNF148
ENST00000495019,ZNF148
ENST00000359651,ELF3
ENST00000367283,ELF3
ENST00000367284,ELF3
ENST00000495848,ELF3
ENST00000490203,ELF3
ENST00000498017,ELF3
ENST00000446188,ELF3
ENST00000470384,ELF3
ENST00000479874,ELF3
ENST00000475698,ELF3
ENST00000234392,VAX2
ENST00000432367,VAX2
ENST00000646783,VAX2
ENST00000368192,ETV3
ENST00000326786,ETV3
ENST00000460850,ETV3
ENST00000617923,ZNF2
ENST00000611463,ZNF2
ENST00000622059,ZNF2
ENST00000614034,ZNF2
ENST00000611147,ZNF2
ENST00000319080,MLXIP
ENST00000535430,MLXIP
ENST00000539861,MLXIP
ENST00000535876,MLXIP
ENST00000538061,MLXIP
ENST00000538698,MLXIP
ENST00000541750,MLXIP
ENST00000366272,MLXIP
ENST00000535996,MLXIP
ENST00000542417,MLXIP
ENST00000417934,ZBTB7B
ENST00000368426,ZBTB7B
ENST00000535420,ZBTB7B
ENST00000483226,ZBTB7B
ENST00000292176,ZBTB7B
ENST00000295743,EOMES
ENST00000449599,EOMES
ENST00000461503,EOMES
ENST00000538265,ETV4
ENST00000393664,ETV4
ENST00000319349,ETV4
ENST00000545954,ETV4
ENST00000545089,ETV4
ENST00000591713,ETV4
ENST00000586826,ETV4
ENST00000590236,ETV4
ENST00000585508,ETV4
ENST00000587151,ETV4
ENST00000586764,ETV4
ENST00000430624,CREB1
ENST00000432329,CREB1
ENST00000445803,CREB1
ENST00000421139,CREB1
ENST00000353267,CREB1
ENST00000494094,CREB1
ENST00000452474,CREB1
ENST00000414681,CREB1
ENST00000480189,CREB1
ENST00000464407,CREB1
ENST00000448277,CREB1
ENST00000457101,CREB1
ENST00000418081,CREB1
ENST00000455757,CREB1
ENST00000494983,CREB1
ENST00000446449,CREB1
ENST00000451164,CREB1
ENST00000318579,MEOX1
ENST00000549132,MEOX1
ENST00000393661,MEOX1
ENST00000306378,BPTF
ENST00000582467,BPTF
ENST00000544778,BPTF
ENST00000321892,BPTF
ENST00000342579,BPTF
ENST00000644067,BPTF
ENST00000424123,BPTF
ENST00000544491,BPTF
ENST00000579173,BPTF
ENST00000467104,BPTF
ENST00000577770,BPTF
ENST00000584931,BPTF
ENST00000580465,BPTF
ENST00000582406,BPTF
ENST00000581258,BPTF
ENST00000583990,BPTF
ENST00000578307,BPTF
ENST00000577837,BPTF
ENST00000706528,DLX4
ENST00000503410,DLX4
ENST00000240306,DLX4
ENST00000505318,DLX4
ENST00000503276,DLX4
ENST00000411890,DLX4
ENST00000611342,DLX4
ENST00000254227,NR0B2
ENST00000675478,ZBTB20
ENST00000357258,ZBTB20
ENST00000704358,ZBTB20
ENST00000462705,ZBTB20
ENST00000481632,ZBTB20
ENST00000471418,ZBTB20
ENST00000474710,ZBTB20
ENST00000464560,ZBTB20
ENST00000676079,ZBTB20
ENST00000704361,ZBTB20
ENST00000470311,ZBTB20
ENST00000479879,ZBTB20
ENST00000704360,ZBTB20
ENST00000482689,ZBTB20
ENST00000463890,ZBTB20
